id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8.44361E+17,3 bedroom home in upper Haight,499251500,Munique,,Haight Ashbury,37.76813,-122.44554,Entire home/apt,256,30,1,31/08/2023,0.16,1,364,1,
38023230,2+BR Noe Valley Home w/ Garden,1097396,Danna,,Noe Valley,37.75318,-122.43834,Entire home/apt,140,30,8,31/01/2024,0.2,4,161,2,STR-0002753
1.00862E+18,Golden State Hip Chic Stays | Boutique Hotel,520931919,Chris,,Nob Hill,37.78905758,-122.4205413,Private room,150,2,0,,,379,365,0,Exempt
776239,Modern view 3+bed house above the Castro,4094089,Josh,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,590,5,55,12/01/2024,0.59,1,349,9,STR-0002738
1.04553E+18,"Blueground | Russian Hill, nr park, museum & shops",107434423,Blueground,,Nob Hill,37.7953,-122.42032,Entire home/apt,328,31,0,,,183,300,0,
21739662,Remodeled Studio Near Union Square!,4430421,Landmark,,Downtown/Civic Center,37.78492,-122.41654,Entire home/apt,73,30,8,05/12/2023,0.12,149,177,2,
40736839,Nob Hill Cottage,870172,Michael,,Nob Hill,37.79443,-122.41674,Entire home/apt,350,30,16,14/08/2023,0.32,4,179,2,
10684058,Tourists' delight -- business travelers' retreat!,55193130,Ted,,Russian Hill,37.79989,-122.42055,Entire home/apt,612,3,81,28/01/2024,0.93,1,348,18,2021-011689STR
7.84011E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Nob Hill,37.78986418,-122.4124422,Entire home/apt,233,1,0,,,48,362,0,Exempt
45669885,Russian Hill Luxury Penthouse ORGANIC SANITATION,369987150,Andreas,,Russian Hill,37.80003,-122.41172,Entire home/apt,550,30,5,14/07/2023,0.17,1,332,1,
1.08553E+18,Busiest City Hotel on SanFoDT,520931919,Chris,,Western Addition,37.78759145,-122.421992,Private room,150,2,0,,,379,365,0,Exempt
1.0858E+18,24 hour front desk hotel at SFDT,520931919,Chris,,Downtown/Civic Center,37.78739593,-122.4212602,Private room,150,2,2,10/02/2024,2,379,270,2,Exempt
1.08607E+18,Terrace Boutique Hotel Stays SF,520931919,Chris,,Nob Hill,37.78898143,-122.4204477,Private room,150,2,0,,,379,270,0,Exempt
1.10221E+18,Book-filled Writer’s Alcove in the lobby,562404928,Hotel Emblem San Francisco,,Downtown/Civic Center,37.78924,-122.40974,Private room,153,1,0,,,1,110,0,Exempt
1.0064E+18,Charming Downtown Boutique Hotel,520931919,Chris,,Western Addition,37.78735,-122.42198,Private room,150,2,0,,,379,365,0,Exempt
1.01698E+18,Relaxing and Perfect Private Room In San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.01832E+18,Downtown SanFo Eclectic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
36201584,"Staypineapple San Francisco, Persona Queen",270119323,An Elegant Hotel,,Downtown/Civic Center,37.78698,-122.41296,Private room,132,1,7,18/12/2020,0.14,8,1,0,Exempt
1.01973E+18,SF Sunset City Laid-back Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.01918E+18,Perfect place for short getaway,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,11/01/2024,0.53,342,280,1,Exempt
1.0069E+18,Charming Boutique Downtown Hotel Near Restaurants,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,3,30/10/2023,0.67,342,280,3,Exempt
1.00953E+18,SF Sunset City Chill Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78785059,-122.4208547,Private room,150,2,0,,,379,365,0,Exempt
1.07916E+18,Comfy room close to Golden Gate,542041520,Allen,,Nob Hill,37.78871941,-122.4206079,Private room,150,2,0,,,342,365,0,Exempt
1.00658E+18,Charming Downtown Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78725,-122.42063,Private room,150,2,0,,,379,365,0,Exempt
1.01998E+18,SF Sunset City New-age Stays | Boutique Hotel,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.00717E+18,Staycation at the heart of SF,520931919,Chris,,Nob Hill,37.78874,-122.4205,Private room,150,2,0,,,379,365,0,Exempt
1.0202E+18,Spacious Private Hotel Room For Couple In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1.017E+18,Beautiful Boutique Hotel In The Heart Of Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.03119E+18,Mission District Bliss Boutique Hotel Stays,520931919,Chris,,Nob Hill,37.7891896,-122.4204859,Private room,150,2,0,,,379,365,0,Exempt
21232003,Convenient/Remodeled Studio - Union Square,4430421,Landmark,,Downtown/Civic Center,37.78402,-122.41198,Entire home/apt,74,30,5,23/02/2020,0.07,149,89,0,
1.08698E+18,Downtown Safe and Warm Cozy room,520931919,Chris,,Nob Hill,37.78960811,-122.4211907,Private room,150,2,0,,,379,365,0,Exempt
35783466,"Queen Anne Hotel, Romantic Fireplace Canopy",267901434,Queen Anne Hotel,,Nob Hill,37.79235,-122.42243,Private room,211,1,1,30/08/2021,0.03,10,290,0,Exempt
51541759,Modern Studio Minimal Living Maximum Lifestyle 406,253575857,Dorel SF,,Nob Hill,37.79101,-122.42011,Private room,74,1,49,27/02/2024,1.57,34,154,38,1126356
1.00783E+18,Expertly designed rooms w/ Wi-Fi,520931919,Chris,,Downtown/Civic Center,37.78794,-122.42049,Private room,150,2,0,,,379,365,0,Exempt
1.01919E+18,Lovely Hotel Room Perfect For Couple In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.01831E+18,Beautiful Place Amazing view,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
4631873,Hotel Pac Hgts Queen Free Car ParkB,20850212,Young,,Russian Hill,37.7992,-122.42358,Hotel room,89,1,408,22/02/2024,3.61,16,0,52,FY 2017-18
43840355,La Monarca by Kasa | Weekly Stays Welcome!,88566861,Kasa,,Downtown/Civic Center,37.7874,-122.41308,Private room,115,7,231,17/02/2024,5.6,17,298,30,License not needed per OSTR
50489340,Orange Village Hostel - Full Size Bed w/Bathroom,76841544,Steve,,Downtown/Civic Center,37.78504,-122.41254,Private room,86,1,102,28/02/2024,3.22,8,357,24,475941
1.01062E+18,Nice And Amazing Botique Hotel In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1.01994E+18,Golden Gate City Iconic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1.0193E+18,Comfy & walkable place at SF,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,4,09/02/2024,1.4,342,362,4,Exempt
1.05175E+18,Elevated Urban Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,01/03/2024,1,342,356,1,Exempt
1.01973E+18,SF Sunset City Stylish Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.00768E+18,Perfect staycation SF Downtown,520931919,Chris,,Nob Hill,37.78930288,-122.420614,Private room,150,2,0,,,379,365,0,Exempt
9.69628E+17,Donatello Resort Studio - San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.78673297,-122.4131284,Entire home/apt,174,2,1,19/10/2023,0.21,12,64,1,Exempt
7.84012E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78828749,-122.4139629,Entire home/apt,233,1,0,,,48,363,0,Exempt
1.01883E+18,Staycation at amazing hotel SFD,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1.00702E+18,1BD Airbnb-Friendly Space Room,520931919,Chris,,Nob Hill,37.78867,-122.42056,Private room,150,2,0,,,379,365,0,Exempt
5.57319E+17,Orange Village Hostel- Twin Bed w/shared bath,76841544,Steve,,Downtown/Civic Center,37.78607,-122.4127,Private room,74,1,5,01/08/2022,0.23,8,241,0,475941
8.09687E+17,Supersize Stunner in downtown,497314341,Sarah,,Downtown/Civic Center,37.7862505,-122.4154684,Entire home/apt,152,30,0,,,2,363,0,
35899798,Modern Castro View Home,16921283,Jonathan,,Castro/Upper Market,37.76214,-122.44474,Entire home/apt,2195,7,0,,,2,358,0,STR-0003609
1.01874E+18,Cozy And Comfortable Hotel Room In San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,275,0,Exempt
22193833,Beautiful Victorian flat in Cole Valey,7636990,Greg & Nathalie,,Haight Ashbury,37.76661,-122.44775,Entire home/apt,288,30,14,01/07/2023,0.2,2,182,1,
48326392,"Blueground | SoMa, w/d, rooftop, nr muni",107434423,Blueground,,South of Market,37.7808,-122.41183,Entire home/apt,161,31,3,01/03/2024,0.09,183,365,1,
45104646,Top Floor Downtown 2x1,4430421,Landmark,,Downtown/Civic Center,37.78476,-122.41657,Entire home/apt,130,30,1,10/07/2022,0.05,149,177,0,
7.52814E+17,Spacious 3-bedroom condo  in the heart of the city,30747858,Sid,,Castro/Upper Market,37.7647,-122.44019,Entire home/apt,400,2,24,28/01/2024,1.5,1,58,16,STR-0006047
9.1488E+17,Lux 2 Bed House in Russian Hill,22242025,Robert,,Russian Hill,37.80534644,-122.4192475,Entire home/apt,579,3,8,24/02/2024,1.15,1,326,8,2023-005487STR
5.01415E+17,Phoenix Poolside King Bed Room,417026253,Phoenix Hotel,,Downtown/Civic Center,37.7841,-122.41772,Private room,199,1,3,15/12/2023,0.18,3,285,2,Exempt
9.83341E+17,Nob Hill Penthouse.,537640049,Kenneth,,Nob Hill,37.79437074,-122.41745,Entire home/apt,410,3,3,11/01/2024,0.56,1,246,3,2023-008576STR
32404157,Condo in Nob Hill/ view of the Golden Gate Bridge,81165421,Clinton,,Nob Hill,37.79498,-122.4153,Entire home/apt,500,2,29,10/01/2024,0.49,1,84,2,STR-0004420
1.08803E+18,Amazing Hotel In SF Downtown,520931919,Chris,,Western Addition,37.78735883,-122.4222101,Private room,150,2,0,,,379,365,0,Exempt
1762727,Sunny Garden Studio in the Castro,237849,Jan,,Castro/Upper Market,37.760288,-122.442162,Entire home/apt,200,31,23,17/10/2018,0.19,1,362,0,1049689-01-161
1.00953E+18,SF Sunset City Leisurely Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78755,-122.42105,Private room,150,2,1,20/01/2024,0.63,379,365,1,Exempt
21490551,"Nice Russian Hill furnished Flat, Entire apartment",615007,D,,Nob Hill,37.79384,-122.4173,Entire home/apt,95,30,5,09/10/2021,0.08,2,179,0,
9.68993E+17,City Chic Retreat in the Heart of San Francisco!,9518141,Virginia,,Nob Hill,37.78986027,-122.4121418,Entire home/apt,649,5,0,,,2,6,0,Exempt
1.0878E+18,"Quaint, beautiful hotel suite.",555551540,John,,Downtown/Civic Center,37.7889369,-122.412607,Private room,190,2,0,,,1,265,0,Exempt
1.00814E+18,Affordable stay at Downtown,520931919,Chris,,Western Addition,37.78727,-122.42194,Private room,150,2,1,16/01/2024,0.58,379,365,1,Exempt
1.01557E+18,Cozy place at SanFro Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1007157,Rent Russian Hill,5539889,Maureen,,Nob Hill,37.79531,-122.41895,Entire home/apt,230,30,93,09/09/2023,0.71,1,282,1,
1.09811E+18,Mid-Century Modern w Roof Deck,13832870,International,,Pacific Heights,37.7932,-122.42334,Entire home/apt,237,30,0,,,21,269,0,
1.01024E+18,Lovely Boutique Hotel Charm In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.01997E+18,SF Sunset City Relaxed Stays | Boutique Hotel,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
3882632,Best hip central area,3895812,Fakhry,,Western Addition,37.77285,-122.43068,Private room,56,30,3,25/10/2014,0.03,7,300,0,
1.10561E+18,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Western Addition,37.78726,-122.42221,Private room,314,2,0,,,379,365,0,Exempt
43477461,Bright Nice Studio,150732464,Salman,,Nob Hill,37.79525,-122.41931,Private room,55,30,5,07/02/2024,0.2,7,213,3,
1.01025E+18,Charming Boutique Hotel Experience In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.10565E+18,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Western Addition,37.78788,-122.42276,Private room,314,2,0,,,379,365,0,Exempt
1.03117E+18,Marina Marvel Room Haven Boutique Hotel Stays,520931919,Chris,,Western Addition,37.78904685,-122.4227571,Private room,150,2,0,,,379,365,0,Exempt
1.00865E+18,Golden State Upscale Stays | Boutique Hotel,520931919,Chris,,Western Addition,37.78797513,-122.4226112,Private room,150,2,0,,,379,365,0,Exempt
1.00945E+18,SanFran Cheerful Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78782379,-122.4208768,Private room,150,2,0,,,379,365,0,Exempt
1.00755E+18,Cozy room at the heart of SF,520931919,Chris,,Western Addition,37.78802271,-122.4227661,Private room,150,2,0,,,379,365,0,Exempt
1.03122E+18,Alcatraz View Suite Retreat Boutique Hotel Stays,520931919,Chris,,Downtown/Civic Center,37.78748436,-122.4204249,Private room,150,2,1,10/01/2024,0.52,379,365,1,Exempt
1.08558E+18,Convenient room to stay at SFDT,520931919,Chris,,Downtown/Civic Center,37.78742839,-122.4205295,Private room,150,2,0,,,379,365,0,Exempt
1.01672E+18,Nice And Comfy Boutique Hotel Room In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.00908E+18,Budget place at SanFo downtown,520931919,Chris,,Nob Hill,37.7889,-122.42053,Private room,150,2,0,,,379,365,0,Exempt
1.01974E+18,SF Sunset City Incredible Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
8.08638E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,233,2,0,,,30,358,0,Exempt
1.01755E+18,Golden State Perfect Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.01879E+18,Downtown SanFo Unique Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,14/12/2023,0.35,342,275,1,Exempt
1.08886E+18,SanFran Famous Boutiques Hotel,520931919,Chris,,Nob Hill,37.78879,-122.42058,Private room,150,2,0,,,379,270,0,Exempt
48733396,Renovated modern quiet w views & great location,15912402,Jee,,Haight Ashbury,37.76839,-122.44091,Entire home/apt,148,30,1,15/06/2021,0.03,1,152,0,
9.72532E+17,Large 3bd Flat with Great View,493536888,Yihan,,Castro/Upper Market,37.76807449,-122.4389817,Entire home/apt,299,30,0,,,1,89,0,
1.02009E+18,Cozy And Charming Hotel Room In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,18/11/2023,0.27,342,365,1,Exempt
1.00813E+18,SanFo Downtown Exceptional Stays | Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78734666,-122.4204084,Private room,150,2,0,,,379,365,0,Exempt
1.05177E+18,Stylish Bush Living Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1.02152E+18,Beautiful local attractions SFD,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
36201662,"Staypineapple San Francisco, Persona Mobility Acc.",270119323,An Elegant Hotel,,Downtown/Civic Center,37.78694,-122.41299,Private room,132,1,1,31/05/2020,0.02,8,1,0,Exempt
47325832,"Blueground | Soma, parking, lounge, near bart",107434423,Blueground,,South of Market,37.7808,-122.41183,Entire home/apt,192,31,1,12/07/2022,0.05,183,311,0,
1.00591E+18,Russian Hill/North Beach Gem!,10776035,Lorinda,,Russian Hill,37.80015766,-122.4123502,Entire home/apt,300,30,0,,,1,267,0,
45115755,Remodeled 1x1 in Quiet Corner of Downtown Building,4430421,Landmark,,Downtown/Civic Center,37.78608,-122.41464,Entire home/apt,103,30,0,,,149,180,0,
31072911,Exceptional 3b2b Partial Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.7571,-122.45507,Entire home/apt,1000,2,23,18/01/2024,0.37,4,188,1,STR-0004481
1.01878E+18,Comfy Boutique Hotel In The Heart Of San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,275,0,
1.03128E+18,Polk Street Paradise Boutique Hotel Stays,520931919,Chris,,Downtown/Civic Center,37.78748547,-122.4211981,Private room,150,2,0,,,379,362,0,Exempt
1237143,Charming Upstairs Flat in Russian Hill,6745542,Susanna,,Russian Hill,37.79819,-122.41816,Entire home/apt,411,4,17,18/08/2019,0.13,1,171,0,2024-000354STR
7.08722E+17,Studio Suite with Rooftop Lounge in San Francisco,476474223,Samantha,,Downtown/Civic Center,37.78693,-122.40923,Private room,190,2,12,14/02/2024,0.67,5,10,7,Exempt
36002747,"Hotel Vertigo, Deluxe Queen",269577587,Hotel Vertigo,,Downtown/Civic Center,37.78825,-122.41692,Private room,10000,1,6,01/03/2020,0.12,2,281,0,Exempt
51765398,Modern Studio Minimal Living Maximum Lifestyle 307,253575857,Dorel SF,,Nob Hill,37.79169,-122.41803,Private room,80,1,38,05/02/2024,1.24,34,169,20,1126356
1.01832E+18,Golden State Fantastic Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1.00349E+18,Luxury Charming Boutique Hotel In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1.01966E+18,Downtown 'Frisco Innovative Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1.00861E+18,Golden State Cozy Stays | Boutique Hotel,520931919,Chris,,Nob Hill,37.78911499,-122.4209137,Private room,150,2,0,,,379,365,0,Exempt
8.08638E+17,Wyndham Canterbury Resort | 2BR/1BA Queen Suite,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,262,2,1,27/04/2023,0.09,30,285,1,Exempt
1.01967E+18,SFC Downtown Efficient Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
9.68023E+17,Urban Retreat: 1BR Suite at Wyndham Canterbury,480237365,LiveSuite.Io SE,,Downtown/Civic Center,37.7889369,-122.412607,Entire home/apt,72,1,0,,,12,324,0,Exempt
38935,Sunny Room with Private Bathroom – The Mission,167046,Nani,,Mission,37.7493,-122.41965,Private room,,3,45,05/12/2023,0.27,2,0,4,2023-004141STR
59831,Lovely quiet private room in Home,287859,Lawrence,,Outer Sunset,37.75674,-122.49178,Private room,,60,1,23/05/2011,0.01,1,0,0,
57676,"Bartlett Gardens: Spacious, bright!",142882,Jessica And Sebouh,,Mission,37.75758,-122.42043,Private room,,30,121,21/09/2019,0.77,2,0,0,STR-0000875
130775,Emergency happy room-sink  UCSF/USF-San Francisco,21994,Aaron,,Haight Ashbury,37.76555,-122.45213,Private room,,32,11,17/08/2019,0.08,18,365,0,
199480,One room overlooking Precita Park,974441,Peter,,Bernal Heights,37.74554,-122.412,Private room,,2,208,14/12/2023,1.36,2,0,7,2023-006836STR
144043,Cozy Room in Eclectic SF Farmhouse!,698337,Emily,,Bernal Heights,37.74509,-122.4073,Private room,,30,146,11/05/2019,0.94,3,0,0,City registration pending
3895335,Bright Beautiful Bernal Bedroom,1525506,Valerie,,Bernal Heights,37.7369,-122.41421,Private room,,30,8,22/10/2015,0.08,1,0,0,
2412158,Spectacular View Home in Noe Valley,12328050,Rae,,Noe Valley,37.74941,-122.43231,Entire home/apt,,30,45,31/10/2022,0.48,1,0,0,
531151,Sunny 4-Bedroom Family Home Central SF Location,2608908,Jennifer,,Bernal Heights,37.73466,-122.41694,Entire home/apt,,3,26,17/04/2023,0.22,1,0,2,2023-010271STR
